"ID","CODE_CATEGORY","REF_CODE","DESC_EN","DESC_BM","ADDBY","UPDATEBY","CREATED_AT","UPDATED_AT","PRIORITY","6731","RTW_SP_SERVICETYPE","RTW_ST_PHY","PHYSIOTHERAPY"
164851,diseaseillness,"114",Otitis,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164852,diseaseillness,"115","Vocal Cord Palsy (e.g :Bulbar palsy, etc)",,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164853,diseaseillness,"116",Facial Disorder/Disfigurement,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164854,diseaseillness,"117",Low vision,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164855,diseaseillness,"118",Blindness,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164856,diseaseillness,"119",Glaucoma,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164857,diseaseillness,"120",Cataract,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164858,diseaseillness,"121",Retinitis Pigmentosa,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164859,diseaseillness,"122","Hemianopia, Diplopia",,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164860,diseaseillness,"123",Retinal Detachment,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164861,diseaseillness,"124",Corneal Scar,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164862,diseaseillness,"125",Diabetic Retinopathy,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164863,diseaseillness,"126","Aphakia, Aniridia",,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164864,diseaseillness,"127","Mental and behavioural disorders due to psychoactive substance use(e.g : Alcohol abuse, drug abuse, etc)",,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164865,diseaseillness,"128","Schizophrenia, schizotypal and delusional disorders",,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164866,diseaseillness,"129","Mood /affective disorders(e.g: Bipolar affective ,Depressive, Manic, etc)",,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164867,diseaseillness,"130","Neurotic, stress-related and somatoform disorders (e.g : Anxiety Disorder,Obsessive Compulsive Disorder, Phobia, Panic Disorder, Post Traumatic Stress Disorder, etc)",,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164868,diseaseillness,"131",Disorders of adult personality and behaviour,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164869,diseaseillness,"132",Mental retardation,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164870,diseaseillness,"133",Disorders of psychological development,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164871,diseaseillness,"134",Organic/Dementia/Amnesia/Delirium/,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164872,diseaseillness,"135",Intentional Self Harm / Suicidal Attempt,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164873,diseaseillness,"136",Behavioural and emotional disorders with onset usually occurring in  adolescence,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164874,diseaseillness,"137",Stage I,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164875,diseaseillness,"138",Stage II,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164876,diseaseillness,"139",Stage III,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164877,diseaseillness,"140",Stage IV,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164878,diseaseillness,"141",Sciatica,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164879,diseaseillness,"142",Fibromyalgia,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164880,diseaseillness,"143",Neuropathic,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164881,diseaseillness,"144",Neuralgia,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164882,diseaseillness,"145",Phantom pain,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164883,diseaseillness,"146",Complex Regional Pain Syndrome,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164884,diseaseillness,"147",First degree burn,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164885,diseaseillness,"148",Second degree burn,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164886,diseaseillness,"149",Third degree burn,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164887,diseaseillness,"150",Upper Limb,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164888,diseaseillness,"151",Lower Limb,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164889,diseaseillness,"152",Multiple amputation,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164890,diseaseillness,"153",Systemic Lupus Erythematosus,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164891,diseaseillness,"154",Rheumatoid Arthritis,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164892,diseaseillness,"155",Inflammatory Bowel Disease,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164893,diseaseillness,"156",Myasthenia Gravis,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164894,diseaseillness,"157",Gullian Barre Syndrome,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164895,diseaseillness,"158",Grave's Disease,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164896,diseaseillness,"159",Vasculitis,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164897,diseaseillness,"160",Sepsis,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164898,diseaseillness,"161",Gangrene,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164899,diseaseillness,"162",Osteomyelitis,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164900,diseaseillness,"163",Osteoporosis,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164901,diseaseillness,"164",Polio,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164902,diseaseillness,"165",Charcot Foot,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164903,diseaseillness,"166",Leptospirosis,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164904,diseaseillness,"999",Others,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164905,LetterMotto,"101",SERVE TO THE COUNTRY,BERKHIDMAT UNTUK NEGARA,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164906,LetterMotto,"201",Healthy Workers Increased Productivity,Pekerja Sihat Produktiviti Meningkat,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164907,LetterMotto,"301",SOCSO CARES,PERKESO PRIHATIN,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164908,mb_status,"19",Close - Insured Person Absent,,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164909,mbcategory,"1",MB/SMB,MB/SMB,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164910,mbcategory,"2",MAB/SMAB,MAB/SMAB,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164911,mbcategory,"3",MA,MA,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164912,mod_feedback,"1",Medical Board,Medical Board,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164913,mod_feedback,"2",Medical Services,Medical Services,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164914,mod_feedback,"3",rtw,rtw,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164915,mod_feedback,"4",Scheme,Scheme,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164916,mod_que,"1",Medical Board,Medical Board,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164917,mod_que,"2",Medical Services,Medical Services,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164918,mod_que,"3",rtw,rtw,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164919,mod_que,"4",Scheme,Scheme,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164920,mod_query,"1",Medical Board,Medical Board,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164921,mod_query,"2",Medical Services,Medical Services,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164922,module,"1",Scheme Management,Scheme Management,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164923,module,"2",Medical Services,Medical Services,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164924,module,"3",Medical Board,Medical Board,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164925,module,"4",Return To Work,Return To Work,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164926,module,"5",Medical Assessor,Medical Assessor,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164927,module,"6",Administration,Administration,,,2021-01-19 15:52:45,2021-01-19 15:52:45,,,,,
164928,noticetype,"1",Accident,Kemalangan,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164929,noticetype,"2",Occupational Disease,,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164930,noticetype,"3",Ilat,,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164931,noticetype,"4",Death,Kematian,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164932,noticetype,"5",All Notices,Semua Notice,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164933,noticetype,"6",All Revision Type,All Revision Type,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164934,noticetype,"7",Register Case BGR,Register Case BGR,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164935,noticetype,"8",Register Case  Permanent Rep,Register Case Permanent Rep,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164936,noticetype,"9",Register Case Bankruptcy,Register Case Bankruptcy,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164937,noticetype,"10",Register Case Return To Sender,Register Case Return To Sender,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164938,noticetype,"11",Recommendation BGR,Recommendation BGR,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164939,noticetype,"12",Recommendation Permanent Rep,Recommendation Permanent Rep,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164940,noticetype,"13",Recommendation Bankruptcy,Recommendation Bankruptcy,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164941,noticetype,"14",Recommendation Return To Sender,Recommendation Return To Sender,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164942,noticetype,"15",Approval BGR,Approval BGR,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164943,noticetype,"16",Approval Permanent Rep,Approval Permanent Rep,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164944,noticetype,"17",Approval Bankruptcy,Approval Bankruptcy,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164945,noticetype,"18",Approval Return To Sender,Approval Return To Sender,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164946,noticetype,"19",Query,Query,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164947,noticetype,"20",Upload Document,Upload Document,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164948,noticetype,"21",Scheme Operational Report,Scheme Operational Report,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164949,noticetype,"22",All Other,Semua lain-lain,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164950,noticetype,"23",All of process,All of process,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164951,noticetype,"24",Review Permanent Representative above (4k),Review Permanent Representative above (4k),,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164952,notifunctiontype,"1",Trigger,,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164953,notifunctiontype,"2",Stop,,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164954,notifunctiontype,"3",Display formatting,,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164955,notifunctiontype,"4",Recipient,,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164956,notireminderevent,"1",One Time,,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164957,notireminderevent,"2",Follow-up,,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164958,notiremindertype,"1",Counting Days,,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164959,notiremindertype,"2",Status Changed,,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164960,payment_status,"1",Paid,Paid,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164961,payment_status,"2",Paid and Presented,Paid and Presented,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164962,payment_status,"3",Cancel (Batal Payment),Cancel (Batal Payment),,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164963,payment_status,"4",Unpaid,Unpaid,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164964,payment_status,"5",Rejected (applicable to EFT/ TT/ FTT),Rejected (applicable to EFT/ TT/ FTT),,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164965,payment_status,"6",Expired (Cheque Expired),Expired (Cheque Expired),,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164966,payment_status,"7",Unclaim Money,Unclaim Money,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164967,payment_status,"8",Return to Sender,Return to Sender,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164968,rcmapvaction,"30",Recommend to MAB,Pengesyoran ke MAB,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164969,rcmapvaction,"31",Recommend to MB,Pengesyoran ke MB,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164970,rcmapvaction,"32",Approve to MAB,Lulus ke MAB,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164971,rcmapvaction,"33",Approve to MB,Lulus ke MB,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164972,rcmapvaction,"34",No Further Action,Tidak Mengesyorkan Tindakan Lanjut,,,2021-01-19 15:52:46,2021-01-19 15:52:46,,,,,
164973,rejectreason,"10",Not Sustain Permanent Disability,Not Sustain Permanent Disability,,,2021-01-19 15:52:47,2021-01-19 15:52:47,,,,,
164974,rejectreason,"11",Close case requested by Insured Person from MB,Close case requested by Insured Person from MB,,,2021-01-19 15:52:47,2021-01-19 15:52:47,,,,,
164975,rejectreason,"12",Invalidity Start Date after 60 years old,Invalidity Start Date after 60 years old,,,2021-01-19 15:52:47,2021-01-19 15:52:47,,,,,
164976,reopensrc,"1",New Information,,,,2021-01-19 15:52:47,2021-01-19 15:52:47,,,,,
164977,reopensrc,"2",Legal Decision,,,,2021-01-19 15:52:47,2021-01-19 15:52:47,,,,,
164978,rtw_edulvl,"2",UPSR,NULL,,,2021-01-19 15:52:47,2021-01-19 15:52:48,,,,,
164979,rtw_edulvl,"5",Certificate,NULL,,,2021-01-19 15:52:47,2021-01-19 15:52:48,,,,,
164980,rtw_edulvl,"6",Diploma/STPM,NULL,,,2021-01-19 15:52:47,2021-01-19 15:52:48,,,,,
164981,rtw_edulvl,"7",Degree and above,NULL,,,2021-01-19 15:52:47,2021-01-19 15:52:48,,,,,
164982,rtw_edulvl,"8",Other,NULL,,,2021-01-19 15:52:47,2021-01-19 15:52:48,,,,,
164983,rtw_rehabplancode,"1",Functional Capacity Evaluation (FCE),Penilaian Kapsiti Fungsional,,,2021-01-19 15:52:47,2021-01-19 15:52:47,,,,,
164984,rtw_rehabplancode,"2",Work Site Assessment (WSA),Penilaian Tapak Kerja,,,2021-01-19 15:52:47,2021-01-19 15:52:47,,,,,
164985,rtw_rehabplancode,"3",Physical Recovery Management (PRM),Pengurusan Pemulihan Fizikal,,,2021-01-19 15:52:47,2021-01-19 15:52:47,,,,,
164986,rtw_rehabplancode,"4",Modification Management (MM),Pengurusan Pengubahsuaian,,,2021-01-19 15:52:47,2021-01-19 15:52:47,,,,,
164987,rtw_rehabplancode,"5",Vocational Assessment (VA),Penilaian Vokasional,,,2021-01-19 15:52:47,2021-01-19 15:52:47,,,,,
164988,rtw_rehabplancode,"6",Vocational Training Management (VTM),Pengurusan Latihan Vokasional,,,2021-01-19 15:52:47,2021-01-19 15:52:47,,,,,
164989,rtw_rehabplancode,"7",Job Placement (JP),Penempatan Kerja,,,2021-01-19 15:52:47,2021-01-19 15:52:47,,,,,
164990,rtw_rehabplancode,"8",Discussion,Perbincangan,,,2021-01-19 15:52:47,2021-01-19 15:52:47,,,,,
164991,rtw_rehabplancode,"9",General,Umum,,,2021-01-19 15:52:47,2021-01-19 15:52:47,,,,,
164992,rtw_rehabplancode,"11",Rehab Allowance Management,Pengurusan Elaun Rehab,,,2021-01-19 15:52:47,2021-01-19 15:52:47,,,,,
164993,rtw_rehabplancode,"12",Orthotic Supply Management (OSM) / Prosthetic Supply Management (PSM),Pengurusan Bekalan Orthotik / Pengurusan Bekalan Prostetik,,,2021-01-19 15:52:47,2021-01-19 15:52:47,,,,,
164994,rtw_rehabplancode,"13",Financial / Business Support,Sokongan Kewangan/Perniagaan,,,2021-01-19 15:52:47,2021-01-19 15:52:47,,,,,
164995,rtw_rehabplancode,"14",Mobility Support,Sokongan Mobility,,,2021-01-19 15:52:47,2021-01-19 15:52:47,,,,,
164996,selfsts,"1",Medical Leave,Cuti Sakit,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
164997,selfsts,"2",Service Leave,Cuti Perkhidmatan,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
164998,selfsts,"3",Outstation,Luar Kawasan,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
164999,selfsts,"4",Training,Latihan,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165000,staff_sts,"1",Permanent,Permanent,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165001,staff_sts,"2",Contract,Contract,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165002,staff_sts,"3",Part-time (Sambilan),Part-time (Sambilan),,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165003,fhus_dailyrate_range,"0",ALL,SEMUA,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165004,fhus_dailyrate_range,"1",<= RM 29.9999,<= RM 29.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165005,fhus_dailyrate_range,"2",RM 30,RM 30,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165006,fhus_dailyrate_range,"3",RM 30.0001 - RM 39.9999,RM 30.0001 - RM 39.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165007,fhus_dailyrate_range,"4",RM 40 - RM 49.9999,RM 40 - RM 49.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165008,fhus_dailyrate_range,"5",RM 50 - RM 59.9999,RM 50 - RM 59.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165009,fhus_dailyrate_range,"6",RM 60 - RM 69.9999,RM 60 - RM 69.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165010,fhus_dailyrate_range,"7",RM 70 - RM 79.9999,RM 70 - RM 79.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165011,fhus_dailyrate_range,"8",RM 80 - RM 89.9999,RM 80 - RM 89.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165012,fhus_dailyrate_range,"9",RM 90 - RM 99.9999,RM 90 - RM 99.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165013,fhus_dailyrate_range,"10",RM 100 - RM 104.9999,RM 100 - RM 104.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165014,fhus_dailyrate_range,"11",>= RM 105.0000,>= RM 105.0000,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165015,fhuk_dailyrate_range,"0",ALL,SEMUA,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165016,fhuk_dailyrate_range,"1",<= RM 29.9999,<= RM 29.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165017,fhuk_dailyrate_range,"2",RM 30,RM 30,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165018,fhuk_dailyrate_range,"3",RM 30.0001 - RM 39.9999,RM 30.0001 - RM 39.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165019,fhuk_dailyrate_range,"4",RM 40 - RM 49.9999,RM 40 - RM 49.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165020,fhuk_dailyrate_range,"5",RM 50 - RM 59.9999,RM 50 - RM 59.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165021,fhuk_dailyrate_range,"6",RM 60 - RM 69.9999,RM 60 - RM 69.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165022,fhuk_dailyrate_range,"7",RM 70 - RM 79.9999,RM 70 - RM 79.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165023,fhuk_dailyrate_range,"8",RM 80 - RM 89.9999,RM 80 - RM 89.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165024,fhuk_dailyrate_range,"9",RM 90 - RM 99.9999,RM 90 - RM 99.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165025,fhuk_dailyrate_range,"10",RM 100 - RM 104.9999,RM 100 - RM 104.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165026,fhuk_dailyrate_range,"11",>= RM 105.0000,>= RM 105.0000,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165027,fot_dailyrate_range,"0",ALL,SEMUA,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165028,fot_dailyrate_range,"1",<= RM 29.9999,<= RM 29.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165029,fot_dailyrate_range,"2",RM 30,RM 30,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165030,fot_dailyrate_range,"3",RM 30.0001 - RM 39.9999,RM 30.0001 - RM 39.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165031,fot_dailyrate_range,"4",RM 40 - RM 49.9999,RM 40 - RM 49.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165032,fot_dailyrate_range,"5",RM 50 - RM 59.9999,RM 50 - RM 59.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165033,fot_dailyrate_range,"6",RM 60 - RM 69.9999,RM 60 - RM 69.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165034,fot_dailyrate_range,"7",RM 70 - RM 79.9999,RM 70 - RM 79.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165035,fot_dailyrate_range,"8",RM 80 - RM 89.9999,RM 80 - RM 89.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165036,fot_dailyrate_range,"9",RM 90 - RM 99.9999,RM 90 - RM 99.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165037,fot_dailyrate_range,"10",RM 100 - RM 104.9999,RM 100 - RM 104.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165038,fot_dailyrate_range,"11",>= RM 105.0000,>= RM 105.0000,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165039,fhulk_dailyrate_range,"0",ALL,SEMUA,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165040,fhulk_dailyrate_range,"1",<= RM 29.9999,<= RM 29.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165041,fhulk_dailyrate_range,"2",RM 30,RM 30,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165042,fhulk_dailyrate_range,"3",RM 30.0001 - RM 39.9999,RM 30.0001 - RM 39.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165043,fhulk_dailyrate_range,"4",RM 40 - RM 49.9999,RM 40 - RM 49.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165044,fhulk_dailyrate_range,"5",RM 50 - RM 59.9999,RM 50 - RM 59.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165045,fhulk_dailyrate_range,"6",RM 60 - RM 69.9999,RM 60 - RM 69.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165046,fhulk_dailyrate_range,"7",RM 70 - RM 79.9999,RM 70 - RM 79.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165047,fhulk_dailyrate_range,"8",RM 80 - RM 89.9999,RM 80 - RM 89.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165048,fhulk_dailyrate_range,"9",RM 90 - RM 99.9999,RM 90 - RM 99.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165049,fhulk_dailyrate_range,"10",RM 100 - RM 104.9999,RM 100 - RM 104.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165050,fhulk_dailyrate_range,"11",>= RM 105.0000,>= RM 105.0000,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165051,ilat_dailyrate_range,"0",All,SEMUA,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165052,ilat_dailyrate_range,"1",< RM 475,< RM 475,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165053,ilat_dailyrate_range,"2","475","475",,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165054,ilat_dailyrate_range,"3",RM 476 - RM 999.9999,RM 476 - RM 999.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165055,ilat_dailyrate_range,"4",RM 1000 - RM 1499.9999,RM 1000 - RM 1499.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165056,ilat_dailyrate_range,"5",RM 1500 - RM 1999.9999,RM 1500 - RM 1999.9999,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165057,ilat_dailyrate_range,"6",RM 2000 - RM 2566,RM 2000 - RM 2566,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165058,ilat_dailyrate_range,"7",RM 2567.50,RM 2567.50,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165059,avgmonthwage_range,"0",All,SEMUA,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165060,avgmonthwage_range,"1",< RM 950.00,< RM 950.00,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165061,avgmonthwage_range,"2",RM 951.00 - RM 1950.00,RM 951.00 - RM 1950.00,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165062,avgmonthwage_range,"3",RM 1951.00 - RM 2950.00,RM 1951.00 - RM 2950.00,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
165063,avgmonthwage_range,"4",RM 2951.00 - RM 3950.00,RM 2951.00 - RM 3950.00,,,2021-01-19 15:52:48,2021-01-19 15:52:48,,,,,
